id,docket,party,itemName,erpItemCode,rmItemCode,productCostActual,productCostExpected,productStatus,costActual,costExpected,costStatus,qrStatus,vaPercent,quotedRate
"cmrlqlvyk0004eov3b5m44b1f","GMD/2026-27/275","Hindustan Copper Limited","CI Sluice Valve 200mm PN10","FSC060011","RSD120003","1600","1600","MATCH","8218.28","8218.28","MATCH","QR_OK","244.84","28340.00"
"cmrnbzf61000uxgv308n9lgun","GMD/2026-27/278","Shapoorji Pallonji And Company Private Limited","“DALUI” make Auto Op. Ductile Iron Body & Disc Resilient Seated type Sluice Valve Of PN - 1.6 MPa. The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body) with Flange End As Per IS: 1538,800MM","FSC030512","","290249","","NO_BOM_FOR_CODE|STALE_GATE","313468.92","336863.92","MISMATCH diff=23395.00","QR_MISMATCH exp~432305","37.91","432320.00"
"cmrnbzf61000vxgv3008yahb9","GMD/2026-27/278","Shapoorji Pallonji And Company Private Limited","“DALUI” make Auto Op. Ductile Iron Body & Disc Resilient Seated type Sluice Valve Of PN - 1.6 MPa. The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body) with Flange End As Per IS: 1538,1000MM","FSC030572","","567449","","NO_BOM_FOR_CODE|STALE_GATE","612844.92","641360.92","MISMATCH diff=28516.00","QR_MISMATCH exp~792653.6","29.34","792680.00"
"cmrnbzf61000wxgv3vkj5rnms","GMD/2026-27/278","Shapoorji Pallonji And Company Private Limited","“DALUI” make HW Op. Ductile Iron Body & Disc Resilient Seated type Sluice Valve Of PN - 1.6 MPa. The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body) with Flange End As Per IS: 1538,100MM","FSD030098","RSE100002","2599","","UNEXPECTED_FILLED","2806.92","8606.92","MISMATCH diff=5800.00","QR_OK","15.79","3250.00"
"cmrnbzf610014xgv35u0bnjcd","GMD/2026-27/278","Shapoorji Pallonji And Company Private Limited","“DALUI” make Lever OP. Ductile Iron Body & Disc Concentric type Butterfly Valve Of PN - 1.6 MPa. As Per BS: 5155 // IS : 13095 with Flange End As Per IS: 1538,350MM","FBD020486","","25252","","NO_BOM_FOR_CODE|STALE_GATE","27272.16","34896.16","MISMATCH diff=7624.00","QR_MISMATCH exp~36621.1","34.28","36620.00"
"cmrnbzf610018xgv3gqp9he56","GMD/2026-27/278","Shapoorji Pallonji And Company Private Limited","“DALUI” make Lever OP. Ductile Iron Body & Disc Concentric type Butterfly Valve Of PN - 1.6 MPa. As Per BS: 5155 // IS : 13095 with Flange End As Per IS: 1538,1000MM","FBD010161","FBC010161","208184","","UNEXPECTED_FILLED","224838.72","253354.72","MISMATCH diff=28516.00","QR_MISMATCH exp~398504.1","77.24","398500.00"
"cmrnbzf61000txgv35vzglq2b","GMD/2026-27/278","Shapoorji Pallonji And Company Private Limited","“DALUI” make Auto Op. Ductile Iron Body & Disc Resilient Seated type Sluice Valve Of PN - 1.6 MPa. The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body) with Flange End As Per IS: 1538,700MM","FSC030452","","232220","","NO_BOM_FOR_CODE|STALE_GATE","250797.6","267016.6","MISMATCH diff=16219.00","QR_MISMATCH exp~356885","42.3","356890.00"
"cmrnbzf60000rxgv33s4pmj5s","GMD/2026-27/278","Shapoorji Pallonji And Company Private Limited","“DALUI” make HW Op. Ductile Iron Body & Disc Resilient Seated type Sluice Valve Of PN - 1.6 MPa. The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body) with Flange End As Per IS: 1538,400MM","FSC030339","","31125","","NO_BOM_FOR_CODE|STALE_GATE","33615","42883","MISMATCH diff=9268.00","QR_OK","11.11","37350.00"
"cmrnbzf60000sxgv3qwq67zau","GMD/2026-27/278","Shapoorji Pallonji And Company Private Limited","“DALUI” make Auto Op. Ductile Iron Body & Disc Resilient Seated type Sluice Valve Of PN - 1.6 MPa. The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body) with Flange End As Per IS: 1538,600MM","FSC030422","","113723","","NO_BOM_FOR_CODE|STALE_GATE","122820.84","139039.84","MISMATCH diff=16219.00","QR_MISMATCH exp~202838.6","65.15","202840.00"
"cmrnbzf60000pxgv3tgs1v2vg","GMD/2026-27/278","Shapoorji Pallonji And Company Private Limited","“DALUI” make HW Op. Ductile Iron Body & Disc Resilient Seated type Sluice Valve Of PN - 1.6 MPa. The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body) with Flange End As Per IS: 1538,200MM","FSC030212","","7638","","NO_BOM_FOR_CODE|STALE_GATE","8249.04","14722.04","MISMATCH diff=6473.00","QR_OK","15.77","9550.00"
"cmrnbzf610017xgv3hrn2z6hx","GMD/2026-27/278","Shapoorji Pallonji And Company Private Limited","“DALUI” make Lever OP. Ductile Iron Body & Disc Concentric type Butterfly Valve Of PN - 1.6 MPa. As Per BS: 5155 // IS : 13095 with Flange End As Per IS: 1538,800MM","FBD010121","FBC010121","131087","","UNEXPECTED_FILLED","141573.96","164968.96","MISMATCH diff=23395.00","QR_MISMATCH exp~231968.9","63.85","231970.00"
"cmrnbzf61000yxgv3mi5tnz26","GMD/2026-27/278","Shapoorji Pallonji And Company Private Limited","“DALUI” make HW Op. Ductile Iron Body & Disc Resilient Seated type Sluice Valve Of PN - 1.6 MPa. The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body) with Flange End As Per IS: 1538,250MM","FSC030242","","13048","","NO_BOM_FOR_CODE|STALE_GATE","14091.84","21211.84","MISMATCH diff=7120.00","QR_OK","11.13","15660.00"
"cmrnbzf610010xgv3jmleaynw","GMD/2026-27/278","Shapoorji Pallonji And Company Private Limited","“DALUI” make HW Op. Ductile Iron Body & Disc Resilient Seated type Sluice Valve Of PN - 1.6 MPa. The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body) with Flange End As Per IS: 1538,400MM","FSC030339","","31125","","NO_BOM_FOR_CODE|STALE_GATE","33615","42883","MISMATCH diff=9268.00","QR_OK","11.11","37350.00"
"cmrnbzf610013xgv32tmquwmb","GMD/2026-27/278","Shapoorji Pallonji And Company Private Limited","“DALUI” make Lever OP. Ductile Iron Body & Disc Concentric type Butterfly Valve Of PN - 1.6 MPa. As Per BS: 5155 // IS : 13095 with Flange End As Per IS: 1538,300MM","FBD020482","","7800","","NO_BOM_FOR_CODE|STALE_GATE","8424","16048","MISMATCH diff=7624.00","QR_OK","34.26","11310.00"
"cmrnbzf61000xxgv3id3fd95e","GMD/2026-27/278","Shapoorji Pallonji And Company Private Limited","“DALUI” make HW Op. Ductile Iron Body & Disc Resilient Seated type Sluice Valve Of PN - 1.6 MPa. The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body) with Flange End As Per IS: 1538,150MM","FSD030182","","4668","","NO_BOM_FOR_CODE|STALE_GATE","5041.44","11041.44","MISMATCH diff=6000.00","QR_OK","15.84","5840.00"
"cmrnbzf610016xgv31rmi2atl","GMD/2026-27/278","Shapoorji Pallonji And Company Private Limited","“DALUI” make Lever OP. Ductile Iron Body & Disc Concentric type Butterfly Valve Of PN - 1.6 MPa. As Per BS: 5155 // IS : 13095 with Flange End As Per IS: 1538,600MM","FBC010061","","72262","","NO_BOM_FOR_CODE|STALE_GATE","78042.96","94261.96","MISMATCH diff=16219.00","QR_MISMATCH exp~152550.6","95.47","152550.00"
"cmrnbzf60000qxgv3lkarmq54","GMD/2026-27/278","Shapoorji Pallonji And Company Private Limited","“DALUI” make HW Op. Ductile Iron Body & Disc Resilient Seated type Sluice Valve Of PN - 1.6 MPa. The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body) with Flange End As Per IS: 1538,300MM","FSC030272","","16443","","NO_BOM_FOR_CODE|STALE_GATE","17758.44","25382.44","MISMATCH diff=7624.00","QR_OK","11.1","19730.00"
"cmrohtq6g000c50v3lkj7vwn4","GMD/2026-27/279","MEGHA ENGINEERING & INFRASTRUCTURES LTD.","PN16, DI, 150mm, Manual operated Resilient Seated Sluice Valves along with counter Flanges & Hardware with double Washers.","FSD040002","RSD110023","","","NULL_BOTH","7230.81","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~9038.5","25","9040.00"
"cmrohtq6g000750v37qzur1lc","GMD/2026-27/279","MEGHA ENGINEERING & INFRASTRUCTURES LTD.","PN16, DI, 400mm, Manual Gear operated Resilient Seated Sluice Valves along with counter Flanges & Hardware with double Washers.","FSD040037","","","","NO_BOM_FOR_CODE","36312.81","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~43575.4","20","43580.00"
"cmrohtq6g000450v3u25tnwvo","GMD/2026-27/279","MEGHA ENGINEERING & INFRASTRUCTURES LTD.","PN16, DI, 600mm, Manual Gear operated Resilient Seated Sluice Valves along with counter Flanges & Hardware with double Washers.","FSD040091","","","","NO_BOM_FOR_CODE","122110.81","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~158744.1","30","158740.00"
"cmrohtq6g000550v34g3phlxq","GMD/2026-27/279","MEGHA ENGINEERING & INFRASTRUCTURES LTD.","PN16, DI, 500mm, Manual Gear operated Resilient Seated Sluice Valves along with counter Flanges & Hardware with double Washers.","FSD040074","","","","NO_BOM_FOR_CODE","69375.81","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~90188.6","30","90190.00"
"cmrohtq6g000650v3w417ps39","GMD/2026-27/279","MEGHA ENGINEERING & INFRASTRUCTURES LTD.","PN16, DI, 450mm, Manual Gear operated Resilient Seated Sluice Valves along with counter Flanges & Hardware with double Washers.","FSD040159","","","","NO_BOM_FOR_CODE","58666.81","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","20","70400.00"
"cmrohtq6g000f50v35i622d5l","GMD/2026-27/279","MEGHA ENGINEERING & INFRASTRUCTURES LTD.","PN16, 600mm, DI, Swing Check Valves with counter flange & hardware with double washers.","FCE080035","","","","NO_BOM_FOR_CODE","300000","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","200","900000.00"
"cmrohtq6g000a50v3mbpak2y3","GMD/2026-27/279","MEGHA ENGINEERING & INFRASTRUCTURES LTD.","PN16, DI, 250mm, Manual operated Resilient Seated Sluice Valves along with counter Flanges & Hardware with double Washers.","FSD040084","","","","NO_BOM_FOR_CODE","16635.81","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~19963","20","19960.00"
"cmrohtq6g000k50v3czcqhzpp","GMD/2026-27/279","MEGHA ENGINEERING & INFRASTRUCTURES LTD.","PN16, 300mm, DI, Swing Check Valves with counter flange & hardware with double washers.","FCF090037","RNC020003","","","NULL_BOTH","56763.06","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~170289.2","200","170290.00"
"cmrohtq6g000q50v317tl1q5m","GMD/2026-27/279","MEGHA ENGINEERING & INFRASTRUCTURES LTD.","PN16, 150mm, DI, Single Chamber Triple function Tamper proof Air valves with counter flange & hardware with double washers. (Flange Drilling Should be IS:9523)","FDC040017","FBD010509","378.5833333333333","378.5833333333333","MATCH","412.96","412.96","MATCH","QR_OK","2781.64","11900.00"
"cmrohtq6g000850v33vsi1836","GMD/2026-27/279","MEGHA ENGINEERING & INFRASTRUCTURES LTD.","PN16, DI, 350mm, Manual operated Resilient Seated Sluice Valves along with counter Flanges & Hardware with double Washers.","FSD040028","RSD130032","","","NULL_BOTH","30975.81","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~37171","20","37170.00"
"cmrohtq6g000b50v3mt1kcui7","GMD/2026-27/279","MEGHA ENGINEERING & INFRASTRUCTURES LTD.","PN16, DI, 200mm, Manual operated Resilient Seated Sluice Valves along with counter Flanges & Hardware with double Washers.","FSC060011","RSD120003","1600","1600","MATCH","1745.28","1745.28","MATCH","QR_OK","703.88","14030.00"
"cmrohtq6g000d50v3dn82v0xc","GMD/2026-27/279","MEGHA ENGINEERING & INFRASTRUCTURES LTD.","PN16, DI, 100mm, Manual operated Resilient Seated Sluice Valves along with counter Flanges & Hardware with double Washers.","FSD040001","RSD110001","","","NULL_BOTH","5286.81","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~6608.5","25","6610.00"
"cmrohtq6g000p50v3b1ekfxdc","GMD/2026-27/279","MEGHA ENGINEERING & INFRASTRUCTURES LTD.","PN16, 80mm, DI, Swing Check Valves with counter flange & hardware with double washers.","FCF090034","RND010004","","","NULL_BOTH","6126.955","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~18380.9","200","18380.00"
"cmrohtq6g000i50v37cc8j6dp","GMD/2026-27/279","MEGHA ENGINEERING & INFRASTRUCTURES LTD.","PN16, 400mm, DI, Swing Check Valves with counter flange & hardware with double washers.","FCE080023","","","","NO_BOM_FOR_CODE","106272.805","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~318818.4","200","318820.00"
"cmrohtq6g000l50v3zfapnzsq","GMD/2026-27/279","MEGHA ENGINEERING & INFRASTRUCTURES LTD.","PN16, 250mm, DI, Swing Check Valves with counter flange & hardware with double washers.","FCE080025","","","","NO_BOM_FOR_CODE","35953.43","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","200","107860.00"
"cmrohtq6g000m50v3jsfcz1zc","GMD/2026-27/279","MEGHA ENGINEERING & INFRASTRUCTURES LTD.","PN16, 200mm, DI, Swing Check Valves with counter flange & hardware with double washers.","FCE080028","","","","NO_BOM_FOR_CODE","24270","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","100","48540.00"
"cmrohtq6g000o50v34odmh8c2","GMD/2026-27/279","MEGHA ENGINEERING & INFRASTRUCTURES LTD.","PN16, 100mm, DI, Swing Check Valves with counter flange & hardware with double washers.","FCE080020","","","","NO_BOM_FOR_CODE","6928.9","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~20786.7","200","20790.00"
"cmrohtq6g000350v3e5nhki16","GMD/2026-27/279","MEGHA ENGINEERING & INFRASTRUCTURES LTD.","PN16, DI, 700mm, Manual Gear operated Resilient Seated Sluice Valves along with counter Flanges & Hardware with double Washers.","FSD040075","","","","NO_BOM_FOR_CODE","242708","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","30","315520.00"
"cmrohtq6g000n50v38bvfopnl","GMD/2026-27/279","MEGHA ENGINEERING & INFRASTRUCTURES LTD.","PN16, 150mm, DI, Swing Check Valves with counter flange & hardware with double washers.","FCF090032","RNC010004","","","NULL_BOTH","10187.8","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~30563.4","200","30560.00"
"cmrohtq6g000e50v3k4oew9lv","GMD/2026-27/279","MEGHA ENGINEERING & INFRASTRUCTURES LTD.","PN16, DI, 80mm, Manual operated Resilient Seated Sluice Valves along with counter Flanges & Hardware with double Washers.","FSD040044","RSD110042","","","NULL_BOTH","4309.81","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~5387.3","25","5390.00"
"cmrohtq6g000950v39wtaxqx6","GMD/2026-27/279","MEGHA ENGINEERING & INFRASTRUCTURES LTD.","PN16, DI, 300mm, Manual operated Resilient Seated Sluice Valves along with counter Flanges & Hardware with double Washers.","FSD040003","RCB040002","","","NULL_BOTH","20030.81","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~24037","20","24040.00"
"cmrohtq6g000j50v3cconon83","GMD/2026-27/279","MEGHA ENGINEERING & INFRASTRUCTURES LTD.","PN16, 350mm, DI, Swing Check Valves with counter flange & hardware with double washers.","FCE080027","","","","NO_BOM_FOR_CODE","80024.575","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~240073.7","200","240070.00"
"cmrohtq6g000r50v37ipyb7eg","GMD/2026-27/279","MEGHA ENGINEERING & INFRASTRUCTURES LTD.","PN16, 100mm, DI, Single Chamber Triple function Tamper proof Air valves with counter flange & hardware with double washers. (Flange Drilling Should be IS:9523)","FDC040013","FTD050018","5421","5421","MATCH","5913.23","5913.23","MATCH","QR_OK","31.91","7800.00"
"cmrohtq6g000s50v3sy6cbr35","GMD/2026-27/279","MEGHA ENGINEERING & INFRASTRUCTURES LTD.","PN16, 80mm, DI, Single Chamber Triple function Tamper proof Air valves with counter flange & hardware with double washers. (Flange Drilling Should be IS:9523)","FDC040009","FTD050023","2800","2800","MATCH","3054.24","3054.24","MATCH","QR_OK","138.36","7280.00"
"cmrohtq6g000g50v3s9xngrdd","GMD/2026-27/279","MEGHA ENGINEERING & INFRASTRUCTURES LTD.","PN16, 500mm, DI, Swing Check Valves with counter flange & hardware with double washers.","FCE080024","","","","NO_BOM_FOR_CODE","248287.78","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~744863.3","200","744860.00"
"cmrsqjiqg00041gv3r6lqh00w","GMD/2026-27/284","AURO INFRA PRIVATE LIMITED","`“DALUI” make HW Op. Ductile Iron Body & Disc  Resilient Seated type Sluice Valve Of PN - 1.6 MPa.  The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body)  with Flange End As Per IS: 1538.","FSD040002","RSD110023","","","NULL_BOTH","4668","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~5835","25","5840.00"
"cmrsqmo9j00051gv3lu0dyt55","GMD/2026-27/284","AURO INFRA PRIVATE LIMITED","`“DALUI” make HW Op. Ductile Iron Body & Disc  Resilient Seated type Sluice Valve Of PN - 1.6 MPa.  The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body)  with Flange End As Per IS: 1538.","FSC060011","RSD120003","1600","1600","MATCH","1762.56","1762.56","MATCH","QR_OK","441.83","9550.00"
"cmrsqqrmp00061gv30ehth416","GMD/2026-27/284","AURO INFRA PRIVATE LIMITED","`“DALUI” make HW Op. Ductile Iron Body & Disc  Resilient Seated type Sluice Valve Of PN - 1.6 MPa.  The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body)  with Flange End As Per IS: 1538.","FSD040084","","","","NO_BOM_FOR_CODE","13048","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~15657.6","20","15660.00"
"cmrsqqrmp00071gv3vrynzs1w","GMD/2026-27/284","AURO INFRA PRIVATE LIMITED","`“DALUI” make HW Op. Ductile Iron Body & Disc  Resilient Seated type Sluice Valve Of PN - 1.6 MPa.  The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body)  with Flange End As Per IS: 1538.","FSD040003","RCB040002","","","NULL_BOTH","16443","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~19731.6","20","19730.00"
"cmrsqqrmp000a1gv3ektuuc73","GMD/2026-27/284","AURO INFRA PRIVATE LIMITED","`“DALUI” make HW Op. Ductile Iron Body & Disc  Resilient Seated type Sluice Valve Of PN - 1.6 MPa.  The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body)  with Flange End As Per IS: 1538.","FSD040030","RSD100032","","","NULL_BOTH","52979","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~63574.8","20","63570.00"
"cmrsqqrmp00091gv3knvixxde","GMD/2026-27/284","AURO INFRA PRIVATE LIMITED","`“DALUI” make HW Op. Ductile Iron Body & Disc  Resilient Seated type Sluice Valve Of PN - 1.6 MPa.  The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body)  with Flange End As Per IS: 1538.","FSD040029","RSD110045","","","NULL_BOTH","31125","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","20","37350.00"
"cmrsqqrmp00081gv33j415lhu","GMD/2026-27/284","AURO INFRA PRIVATE LIMITED","`“DALUI” make HW Op. Ductile Iron Body & Disc  Resilient Seated type Sluice Valve Of PN - 1.6 MPa.  The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body)  with Flange End As Per IS: 1538.","FSD040028","RSD130032","","","NULL_BOTH","26638","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~31965.6","20","31970.00"
"cmrsqqrmp000f1gv3wwf4alrj","GMD/2026-27/284","AURO INFRA PRIVATE LIMITED","`“DALUI” make HW Op. Ductile Iron Body & Disc  Resilient Seated type Sluice Valve Of PN - 1.6 MPa.  The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body)  with Flange End As Per IS: 1538.","FSD040104","","","","NO_BOM_FOR_CODE","377981","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~491375.3","30","491380.00"
"cmrsqqrmp000e1gv3jfzpy2ki","GMD/2026-27/284","AURO INFRA PRIVATE LIMITED","`“DALUI” make HW Op. Ductile Iron Body & Disc  Resilient Seated type Sluice Valve Of PN - 1.6 MPa.  The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body)  with Flange End As Per IS: 1538.","FRD020022","","","","NO_BOM_FOR_CODE","290249","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~377323.7","30","377320.00"
"cmrsqqrmp000c1gv3p5izoken","GMD/2026-27/284","AURO INFRA PRIVATE LIMITED","`“DALUI” make HW Op. Ductile Iron Body & Disc  Resilient Seated type Sluice Valve Of PN - 1.6 MPa.  The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body)  with Flange End As Per IS: 1538.","FSD040077","","","","NO_BOM_FOR_CODE","232220","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~301886","30","301890.00"
"cmrsqqrmp000b1gv38550plbc","GMD/2026-27/284","AURO INFRA PRIVATE LIMITED","`“DALUI” make HW Op. Ductile Iron Body & Disc  Resilient Seated type Sluice Valve Of PN - 1.6 MPa.  The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body)  with Flange End As Per IS: 1538.","FSD040031","","","","NO_BOM_FOR_CODE","61688","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~80194.4","30","80190.00"
"cmruazhcd0002dsv3iyjsusql","GMD/2026-27/287","NCC LIMITED","“DALUI” make Auto + HW OP. Ductile Iron Body & Disc  Resilient Seated type Tamper Proof Air Valve With Isolation Sluice Valve Of PN - 1.0 MPa. AIR VALVE AS PER AWWA C 512  & SLUICE VALVE AS AS PER IS 5163/IS : 14846 PER with Flange End As Per IS: 9523,50mm","FTD050002","","","","NO_BOM_FOR_CODE","4323","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","15.66","5000.00"
"cmrubh066000edsv37ton0trd","GMD/2026-27/287","NCC LIMITED","“DALUI” make Auto Op. Ductile Iron Body & Disc Metal Seated type Non Return Valve Of PN - 1.0 MPa. As per IS 5312 with Flange End As Per IS: 1538,350mm","FCE080027","","","","NO_BOM_FOR_CODE","84337.58","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~253012.7","200","253010.00"
"cmrubh0660007dsv3g1kkuk86","GMD/2026-27/287","NCC LIMITED","“DALUI” make HW Op. Ductile Iron Body & Disc Resilient Seated type Sluice Valve Of PN - 1.0 MPa. The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body) with Flange End As Per IS: 9523,125mm","FRD020008","RSD110034","","","NULL_BOTH","4243","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","24.91","5300.00"
"cmrubh0660006dsv3uozjucbe","GMD/2026-27/287","NCC LIMITED","“DALUI” make HW Op. Ductile Iron Body & Disc Resilient Seated type Sluice Valve Of PN - 1.0 MPa. The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body) with Flange End As Per IS: 9523,100mm","FSD040001","RSD110001","","","NULL_BOTH","2599","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","53.91","4000.00"
